song_name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
O Descobridor dos Sete Mares,Tim Maia,42.0,0.537,0.91,10,-4.783,0,0.176,0.0321,0.000478,0.951,0.774,137.261,296866
Logo Dou um Jeito - Ao Vivo,Vou pro Sereno,41.0,0.501,0.833,0,-7.963,1,0.0529,0.461,0.0,0.882,0.73,88.214,216306
Medo de avião,Belchior,40.0,0.463,0.644,7,-7.75,1,0.0289,0.241,0.0,0.481,0.547,86.219,147480
Bota Pra Tocar Tim Maia,Diogo Nogueira,40.0,0.709,0.739,0,-5.827,1,0.0604,0.427,0.0,0.218,0.832,93.063,222577
Abuso de poder,Jorge Aragão,40.0,0.72,0.725,1,-8.946,1,0.0371,0.808,0.0264,0.128,0.973,158.015,228240
Chico Não Vai Na Corimba,Zeca Pagodinho,40.0,0.658,0.787,5,-8.825,0,0.408,0.683,0.0,0.379,0.9,108.967,270040
Ponto Fraco / Pra Ver o Sol Brilhar / Lua Vai / Final de Tarde,Vou Zuar,41.0,0.587,0.713,5,-7.395,1,0.0362,0.54,0.0,0.365,0.689,167.933,439869
Lucidez - Ao Vivo,Vou pro Sereno,41.0,0.548,0.829,9,-9.329,1,0.0337,0.51,0.0234,0.634,0.857,96.327,203543
Margarida Perfumada (Ao Vivo),Timbalada;Caetano Veloso,41.0,0.434,0.898,2,-8.616,1,0.242,0.355,7.4e-05,0.983,0.397,128.997,307880
Pot-Pourri: Amor Estou Sofrendo / Que Nem Iôiô / Doce Inimigo - Ao vivo,Jorge Aragão,40.0,0.47,0.818,1,-10.298,1,0.0441,0.679,0.755,0.756,0.886,104.407,488826
Meiguice descarada,Reinaldo,40.0,0.506,0.79,9,-6.119,0,0.0518,0.655,0.0,0.772,0.497,100.011,213973
A Luz De Tieta - Live In Brazil / 1998,Caetano Veloso,42.0,0.747,0.95,5,-7.092,1,0.175,0.504,3.92e-06,0.957,0.656,105.055,251666
40 Graus De Amor - Ao Vivo,Exaltasamba,42.0,0.485,0.696,0,-8.122,1,0.0415,0.67,0.0,0.93,0.575,150.014,257106
Bar da Noite,Maria Bethânia,40.0,0.489,0.0263,0,-19.273,1,0.05,0.872,0.0,0.128,0.174,87.962,126557
Tô Legal,Grupo Raça,40.0,0.586,0.837,0,-8.655,1,0.0558,0.207,0.0,0.197,0.892,152.903,219773
Mama África / Brilho de Beleza / Pra Não Dizer Que Não Falei das Flores - Ao Vivo | Bônus Track,Chico César;Lazzo Matumbi;Seu Pereira;Luizinho Calixto;Escurinho;Michi Ruzitschika,41.0,0.515,0.729,11,-10.917,1,0.1,0.0639,2.5e-06,0.956,0.742,82.394,570563
Antes De Dizer Adeus,Soweto,41.0,0.364,0.389,5,-11.97,1,0.0616,0.574,0.0,0.106,0.313,154.782,246400
Medo de avião,Belchior,41.0,0.43,0.708,7,-5.595,1,0.0309,0.402,0.0,0.407,0.552,86.033,145560
Oração Ao Tempo - Ao Vivo,Maria Bethânia,40.0,0.374,0.334,7,-10.399,1,0.105,0.78,0.0,0.675,0.333,75.696,186083
Brigas de Paixão / Mundo de Ilusão - Ao Vivo,Caju Pra Baixo,41.0,0.531,0.825,9,-4.804,0,0.112,0.52,0.0,0.71,0.734,87.566,350892
Pimpolho,Art Popular,40.0,0.779,0.794,2,-7.659,1,0.12,0.365,0.0,0.0808,0.769,93.558,190666
Bicho de Sete Cabeças - Ao Vivo,Geraldo Azevedo;Elba Ramalho,41.0,0.482,0.354,9,-10.005,0,0.0345,0.739,0.0,0.913,0.379,104.297,201413
Sanga Ho,Ruku Suna;Suhana Das,28.0,0.341,0.903,8,-1.775,1,0.0933,0.361,0.0,0.234,0.516,99.498,324048
Porque É Proibido Pisar Na Grama,Jorge Ben Jor,39.0,0.391,0.825,11,-5.565,0,0.13,0.161,0.0,0.799,0.659,70.612,294493
Asa Branca,Luiz Gonzaga,41.0,0.687,0.612,7,-6.329,1,0.0322,0.472,0.0,0.0886,0.962,121.021,168266
Complicado - Ao Vivo,Akatu,40.0,0.486,0.711,5,-6.502,1,0.0344,0.422,0.0,0.341,0.549,75.843,212586
Me Dê Motivo,Tim Maia,41.0,0.489,0.511,0,-9.273,1,0.0482,0.0366,0.00631,0.726,0.0958,66.814,433133
Meu Poeta / Ainda É Tempo pra Ser Feliz / Termina Aqui - Ao Vivo,Arlindo Cruz;Zeca Pagodinho,40.0,0.467,0.733,7,-7.827,1,0.066,0.704,0.0,0.911,0.777,99.428,301040
Carta de Amor,Maria Bethânia,40.0,0.747,0.346,7,-10.789,1,0.436,0.125,7.93e-06,0.209,0.417,87.864,423480
Traição / Me Assume ou Me Esquece,Akatu,40.0,0.656,0.55,2,-6.327,1,0.0589,0.708,0.0,0.475,0.868,79.321,200106
Brasil,Gal Costa,40.0,0.662,0.763,11,-8.695,0,0.0698,0.0155,0.0,0.223,0.836,127.284,168400
Deixa - Ao Vivo,Sambô;Luciana Mello,39.0,0.621,0.931,6,-3.945,0,0.288,0.337,0.0,0.584,0.686,110.079,190533
É Você,Exaltasamba,41.0,0.57,0.455,2,-12.452,1,0.0379,0.456,0.0,0.105,0.359,75.625,246826
Fora de Ocasião,Arlindo Cruz,40.0,0.585,0.813,2,-6.32,1,0.0399,0.637,0.0,0.729,0.874,102.226,150720
Mundo de Oz,RDN;Suel;Ferrugem,41.0,0.53,0.437,7,-10.454,1,0.0649,0.544,0.0,0.47,0.62,168.033,131735
Água da Minha Sede - Ao Vivo,Dudu Nobre,39.0,0.528,0.73,7,-6.833,1,0.263,0.344,0.0,0.931,0.854,111.82,218866
Hoje Tem,Exaltasamba,40.0,0.665,0.839,0,-9.003,1,0.0504,0.612,0.0,0.879,0.906,166.959,186080
Ai Que Saudades da Amélia,Grupo Fundo De Quintal,39.0,0.507,0.698,9,-14.663,1,0.21,0.404,2.22e-06,0.696,0.783,121.442,166480
Boca molhada,Sensação,40.0,0.457,0.747,8,-10.316,1,0.0919,0.111,0.0,0.259,0.824,81.889,184533
Sossego (Ao Vivo),Tim Maia,41.0,0.701,0.907,5,-5.938,1,0.0624,0.38,0.00647,0.663,0.67,111.023,205640
Pra Me Conquistar,Caju Pra Baixo,40.0,0.559,0.706,6,-6.293,0,0.0451,0.324,0.0,0.171,0.646,85.666,213731
Reinventar - Ao Vivo,Caju Pra Baixo;Belo,40.0,0.397,0.564,9,-6.157,1,0.0325,0.514,0.0,0.36,0.447,161.733,102369
Gostoso Demais,Elba Ramalho;Dominguinhos,40.0,0.564,0.606,2,-12.175,1,0.0664,0.599,9.33e-05,0.275,0.803,175.539,234160
Loucura do Seu Coração,RDN;Suel;Ferrugem,40.0,0.62,0.611,7,-9.184,1,0.0477,0.49,0.0,0.26,0.626,167.87,72109
Quero Mais (feat. Mumuzinho) - Ao Vivo,Vou pro Sereno;Mumuzinho,40.0,0.47,0.753,1,-6.523,0,0.0468,0.674,0.0,0.518,0.692,171.048,168915
Doce Refúgio / Caciqueando,Grupo Fundo De Quintal,39.0,0.382,0.746,0,-11.912,1,0.0517,0.188,0.0,0.65,0.8,107.495,253493
"Triste, Louca ou Má",Mariana Aydar;Maria Gadú,41.0,0.462,0.593,5,-7.398,0,0.0704,0.235,0.0,0.216,0.594,93.414,260223
"Me Leva - Ao Vivo Em Vivo Rio,Brasil/2010",Diogo Nogueira,39.0,0.547,0.674,7,-9.584,1,0.0394,0.407,0.00115,0.715,0.503,160.123,299746
"Eu Não Consigo Sem Você - Ao Vivo Na Ilha Da Magia,Brasil/2008",Exaltasamba,41.0,0.596,0.562,7,-10.065,1,0.0376,0.719,0.0,0.944,0.791,154.933,225828
A Gente Já Não Rola - Ao Vivo,Akatu;Grupo Revelação,40.0,0.694,0.684,5,-8.325,1,0.0677,0.646,0.0,0.789,0.805,98.084,83517
Trilha Do Amor / Clareou / Supra Sumo Do Amor,Vou Zuar;Xande De Pilares,41.0,0.448,0.718,2,-7.755,1,0.0484,0.663,0.0,0.223,0.84,109.718,556341
Opções / Me Apaixonei pela Pessoa Errada / Sinais / Sobrenatural,Thiago Soares;Vitinho,41.0,0.596,0.689,2,-7.963,1,0.0409,0.756,0.0,0.545,0.902,170.102,395221
No compasso do criador - Ao vivo,Katinguelê,39.0,0.38,0.783,5,-7.356,1,0.0454,0.188,0.0,0.965,0.535,137.02,236146
Mulher de Amigo Meu,Grupo Raça,40.0,0.721,0.732,7,-10.689,0,0.0749,0.3,0.0,0.108,0.955,95.598,205840
Não Sou Mais Disso / Tristeza - Ao Vivo,Diogo Nogueira,39.0,0.388,0.807,2,-6.576,0,0.0576,0.66,0.0,0.92,0.843,120.671,122942
Identidade / Singelo Menestral - Ao Vivo,Vou pro Sereno,40.0,0.477,0.757,11,-7.371,0,0.0625,0.721,0.0386,0.794,0.796,121.427,233540
Madalena do Jucú / Ô Irene - Ao Vivo,Samba De Raiz,39.0,0.437,0.727,0,-10.016,1,0.158,0.712,3.19e-06,0.737,0.909,120.525,302560
Miragem de Amor - Ao Vivo,Caju Pra Baixo,40.0,0.472,0.819,4,-5.993,0,0.0577,0.541,0.0,0.602,0.645,167.942,106900
Seja Mais Você - Ao Vivo,Samba De Raiz,39.0,0.485,0.673,11,-11.898,0,0.109,0.666,0.0,0.657,0.615,96.251,218466
Amor Estou Sofrendo - Ao Vivo,Akatu;Grupo Revelação,40.0,0.692,0.698,2,-8.351,1,0.0498,0.657,0.0,0.445,0.723,104.074,117764
Absoluta / Que Dure para Sempre / Interfone / Quando É Amor,Thiago Soares;Grupo Menos É Mais,41.0,0.661,0.634,0,-8.761,1,0.05,0.753,0.0,0.0926,0.869,162.118,388358
Posso Até Me Apaixonar - Ao Vivo,Zeca Pagodinho,39.0,0.587,0.938,5,-5.676,1,0.154,0.559,0.0,0.963,0.767,103.51,200600
Cabô Meu Pai / Uma Prova De Amor / Quando A Gira Girou - Ao Vivo,Diogo Nogueira,39.0,0.628,0.728,4,-6.87,1,0.0459,0.736,0.0,0.609,0.776,107.993,293653
Retrato cantado de um amor,Reinaldo,40.0,0.587,0.601,6,-13.161,0,0.0357,0.341,0.0,0.18,0.88,99.268,265706
"Romaria - Live At Credicard Hall, São Paulo / 2012",Maria Rita,41.0,0.358,0.349,0,-11.896,1,0.036,0.871,0.0,0.816,0.198,132.266,271520
Tia Anastácia - Live,Grupo Balaco Baco,40.0,0.568,0.901,9,-5.008,1,0.0872,0.615,5.5e-05,0.592,0.702,126.164,224496
Absoluta / Que Dure para Sempre / Interfone / Quando É Amor,Thiago Soares;Grupo Menos É Mais,40.0,0.661,0.634,0,-8.761,1,0.05,0.753,0.0,0.0926,0.869,162.118,388358
Amarguras / Ai Que Saudade do Meu Amor / Se Eu For Falar de Tristeza,Diogo Nogueira;Zeca Pagodinho,39.0,0.694,0.742,11,-6.271,0,0.0669,0.604,0.0,0.393,0.843,105.957,337819
Camarão Que Dorme A Onda Leva / São José De Madureira / Dor De Amor - Ao Vivo,Zeca Pagodinho;Beth Carvalho,39.0,0.592,0.853,7,-6.81,1,0.163,0.548,0.0,0.864,0.775,106.738,299000
De Onde Eu Vim,Maria Bethânia,40.0,0.725,0.248,2,-13.546,1,0.0668,0.829,0.0,0.0713,0.641,147.92,224847
Swing de Campo Grande,Casuarina,41.0,0.599,0.813,11,-8.705,0,0.053,0.746,0.00544,0.944,0.77,101.904,207800
Ciranda da Rosa Vermelha - Ao Vivo,Elba Ramalho;Alceu Valença,41.0,0.626,0.723,7,-7.324,1,0.0536,0.565,0.0,0.49,0.456,98.053,256000
Lamento,Tim Maia,40.0,0.473,0.318,6,-13.483,0,0.0367,0.981,0.18,0.176,0.361,108.448,211426
Eu Choro,Exaltasamba,40.0,0.448,0.528,7,-9.284,1,0.0316,0.592,0.0,0.235,0.675,150.19,187000
Zé do Caroço (Ao Vivo),Seu Jorge,38.0,0.693,0.604,7,-10.646,0,0.0368,0.463,0.0085,0.479,0.539,113.925,473960
Vapor Barato (feat. Zeca Baleiro),Gal Costa;Zeca Baleiro,40.0,0.537,0.403,9,-10.054,0,0.0356,0.533,0.0,0.966,0.237,123.647,411733
Chega de Saudade,Toquinho,40.0,0.66,0.543,11,-12.914,0,0.0457,0.628,0.0135,0.0834,0.423,86.994,152880
Tendência,Dona Ivone Lara,38.0,0.647,0.719,0,-7.457,1,0.0757,0.228,0.0,0.146,0.759,158.017,231866
O Segundo Sol,Gilberto Gil,39.0,0.672,0.621,9,-7.001,1,0.031,0.104,0.0,0.269,0.821,149.95,257545
Sinal Fechado,Paulinho Da Viola,40.0,0.555,0.184,4,-16.305,0,0.0365,0.987,0.711,0.0975,0.259,122.737,183626
Lisbela,Dominguinhos,42.0,0.655,0.676,5,-6.554,1,0.039,0.622,0.0,0.127,0.923,143.878,189360
Mordomia - Ao Vivo,Almir Guineto,39.0,0.549,0.61,11,-8.118,0,0.13,0.809,8.28e-06,0.785,0.809,121.2,207000
A festa,Maria Rita,40.0,0.673,0.606,2,-9.571,1,0.0403,0.224,1.77e-05,0.0648,0.653,136.093,269066
Permanência,Zeca Pagodinho,39.0,0.547,0.523,0,-11.963,1,0.0476,0.362,0.0,0.105,0.766,87.993,270858
Sambista Perfeito,Arlindo Cruz,39.0,0.679,0.498,2,-9.047,1,0.189,0.656,0.0,0.0939,0.849,95.981,226813
A Comunidade Chora,Samba da Vela,38.0,0.429,0.908,10,-6.987,0,0.251,0.571,2.59e-06,0.344,0.729,111.89,219400
Meu Instinto,Diogo Nogueira,38.0,0.722,0.782,1,-7.762,1,0.0696,0.207,0.0,0.238,0.833,170.098,208056
Um Lindo Sonho,Grupo Fundo De Quintal,38.0,0.519,0.707,7,-7.177,1,0.0318,0.716,0.0,0.0986,0.744,143.912,254600
Cabelo pixaim - Ao vivo,Jorge Aragão,39.0,0.453,0.875,0,-8.719,1,0.107,0.38,0.34,0.902,0.66,115.783,195773
"Princípio, Meio e Fim",Diogo Nogueira,38.0,0.527,0.35,5,-11.088,1,0.0743,0.641,0.0,0.104,0.399,133.879,219426
Impossível Te Esquecer (Acústico da Trans),"Katinguelê;Transcontinental FM 104,7",39.0,0.464,0.691,6,-8.394,1,0.033,0.296,0.0,0.953,0.568,150.036,269800
Mordida Na Maçã,Wando,40.0,0.754,0.349,2,-15.289,1,0.0284,0.726,2.19e-05,0.125,0.514,104.807,230600
O Telefone Tocou Novamente,Los Sebosos Postizos,41.0,0.326,0.532,6,-8.066,0,0.035,0.113,1.49e-05,0.19,0.589,151.498,273720
Preciso Desse Mel,RDN;Suel;Ferrugem,40.0,0.609,0.633,2,-6.944,1,0.0649,0.394,0.0,0.205,0.527,175.853,103803
Táxi Lunar,Geraldo Azevedo,39.0,0.655,0.47,4,-11.395,0,0.0356,0.237,0.00163,0.128,0.577,145.703,231066
Tendência - Ao vivo,Jorge Aragão,39.0,0.69,0.503,9,-11.697,0,0.0568,0.753,2.97e-06,0.319,0.446,100.979,213946
Ai Que Saudade D'Ocê - Ao Vivo,Geraldo Azevedo,40.0,0.507,0.399,4,-12.533,1,0.0282,0.82,0.000432,0.639,0.327,106.256,195133
Travessia - Ao Vivo,Diogo Nogueira,38.0,0.671,0.631,7,-7.404,1,0.0359,0.725,0.0,0.702,0.603,134.032,195013
Você Pode / Deixa Eu Te Fazer Feliz / Por Nada - Ao Vivo,Akatu,39.0,0.455,0.539,7,-9.311,1,0.0358,0.766,0.0,0.613,0.82,144.167,344752
Vai Embora Não,Diogo Nogueira,38.0,0.565,0.768,0,-6.673,1,0.15,0.512,0.0,0.181,0.948,93.582,227384
Tanajura,Negritude Junior,39.0,0.632,0.6,4,-11.271,0,0.0663,0.285,0.0,0.219,0.557,88.574,211866
Carcará,Maria Bethânia,39.0,0.653,0.679,11,-7.354,0,0.0714,0.673,0.000441,0.608,0.877,130.964,163160
Louca Paixão,Exaltasamba,40.0,0.56,0.414,7,-15.073,1,0.03,0.27,1.08e-05,0.0656,0.423,137.89,240093
Somos do Interior - Ao Vivo,Encontro de Batuqueiros,39.0,0.638,0.816,2,-6.753,1,0.0767,0.73,0.000242,0.923,0.94,112.466,172994
Ouro da Mina,Diogo Nogueira,38.0,0.56,0.728,5,-5.667,1,0.0477,0.33,1.6e-06,0.105,0.812,94.858,236293
Tu Mandas no Meu Coração / Me Espera / Perfume / Temporal,Vou Zuar;Suel,40.0,0.547,0.691,7,-7.868,1,0.0394,0.693,0.0,0.297,0.848,160.04,483433
Mais Que Amigo / Nuance / Acordar Com Você - Ao Vivo,Exaltasamba,40.0,0.6,0.696,2,-8.66,1,0.0472,0.654,0.0,0.856,0.749,96.242,299306
Isso É Que Dá / Acelera / Dona dos Meus Sonhos / Acaba Tudo Bem - Ao Vivo,Encontro de Batuqueiros,39.0,0.516,0.808,2,-6.721,1,0.0383,0.699,1.09e-05,0.579,0.866,115.547,414992
Além De Tudo - Ao Vivo,Benito Di Paula,40.0,0.55,0.484,0,-11.812,1,0.0282,0.395,0.0,0.202,0.967,130.639,227960
A Festa Do Santo Reis,Tim Maia,40.0,0.565,0.831,9,-8.476,1,0.046,0.125,0.0,0.0992,0.839,138.301,160685
Seu Balancê - Ao Vivo,Zeca Pagodinho,38.0,0.344,0.821,2,-6.039,1,0.189,0.602,0.0,0.91,0.693,92.908,219360
Vai Ficar Na Saudade,Benito Di Paula,40.0,0.638,0.352,2,-10.593,1,0.0272,0.27,5.12e-05,0.0867,0.491,106.01,252106
Só Felicidade,Akatu;Grupo Revelação,39.0,0.659,0.734,2,-7.235,1,0.101,0.513,0.0,0.549,0.831,102.011,98021
Conselho / Insensato Destino / Coisa de Pele - Ao Vivo,Grupo Fundo De Quintal,38.0,0.523,0.906,7,-5.993,1,0.0704,0.379,0.0,0.569,0.757,104.859,399317
Flor Do Reggae - Ao Vivo,Ivete Sangalo,41.0,0.614,0.791,1,-8.774,1,0.0459,0.121,1.78e-05,0.699,0.811,164.454,261346
Garota Dourada,Pepeu Gomes,40.0,0.616,0.219,9,-9.327,1,0.0306,0.798,0.0,0.141,0.251,123.131,272000
O menino,Luiz Melodia,0.0,0.543,0.784,5,-7.53,1,0.112,0.345,0.0,0.22,0.966,112.489,159880
Lapa Santa,Maria Bethânia,39.0,0.547,0.197,5,-14.025,1,0.0422,0.779,0.0,0.297,0.42,140.48,200017
Pra jogar no oceano,Paulinho Da Viola,0.0,0.603,0.731,4,-8.621,1,0.0759,0.819,6.14e-06,0.13,0.936,96.618,225960
Leva Meu Samba / Atire a Primeira Pedra / Ai Que Saudade de Amélia / Sei Que É Covardia / Pois É / Laranja Madura / Na Cadência do Samba,Noite Ilustrada,40.0,0.656,0.82,2,-9.197,1,0.0319,0.548,0.000568,0.151,0.951,101.914,232027
Toalha de Mesa / Pedrinha de Cor / Idade de Fazer Bobagem / Marina / Balada Nº 7 / O Neguinho e a Senhorita / Volta por Cima,Noite Ilustrada,40.0,0.63,0.76,2,-10.323,1,0.0497,0.337,0.00483,0.251,0.775,93.148,355403
Conto De Areia,Clara Nunes,0.0,0.61,0.562,3,-8.038,1,0.0338,0.487,0.0,0.0855,0.908,80.601,219426
DJ Bajiba Aji,Mantu Chhuria,27.0,0.704,0.858,6,-4.421,0,0.0842,0.122,0.0,0.203,0.72,150.001,179662
Bhija Sakala Ra,Mantu Chhuria,27.0,0.774,0.761,6,-4.323,0,0.0314,0.45,0.0,0.0881,0.796,115.033,239165
Muita Fasigali Re,Santanu Sahu,26.0,0.608,0.964,1,-1.595,1,0.0903,0.254,0.000758,0.217,0.69,156.489,60050
Meu Lugar - Ao Vivo,Arlindo Cruz,39.0,0.376,0.755,9,-9.471,0,0.061,0.719,5.67e-05,0.933,0.454,89.076,406920
Leva,Tim Maia,40.0,0.38,0.45,7,-10.47,1,0.047,0.254,0.0,0.0399,0.56,61.902,258200
Me Abraça - Ao Vivo,Banda Eva,39.0,0.415,0.646,5,-8.148,1,0.036,0.663,0.0,0.291,0.662,100.295,135693
Primeiro Beijo,RDN;Vitinho;Caju Pra Baixo,40.0,0.541,0.653,4,-8.923,0,0.0335,0.736,0.0,0.663,0.927,164.027,83397
Pra São Jorge,Monobloco,38.0,0.79,0.62,3,-7.445,1,0.0621,0.412,0.0,0.14,0.769,115.016,191680
Quando você chegar,Novos Baianos,39.0,0.53,0.59,0,-6.059,1,0.0652,0.737,0.0,0.101,0.904,153.043,198466
Tem Que Provar Que Merece,Xande De Pilares,39.0,0.718,0.809,7,-5.444,1,0.0465,0.239,0.0,0.21,0.842,103.943,225093
Meu Sorriso,RDN;Suel;Ferrugem,40.0,0.724,0.446,1,-9.762,1,0.0443,0.256,0.0,0.169,0.612,86.019,98171
Numa Cidade Muito Longe Daqui - Polícia e Bandido - Ao Vivo,Arlindo Cruz,39.0,0.593,0.743,9,-6.989,0,0.0365,0.683,0.0,0.596,0.788,96.959,205693
Chega de Saudade,Zeca Pagodinho,38.0,0.797,0.576,2,-10.289,1,0.207,0.746,0.00015,0.0422,0.734,86.014,234746
Diário de um Detento (Ao Vivo),Seu Jorge;Racionais MC's,38.0,0.484,0.877,10,-5.095,0,0.365,0.758,0.0,0.61,0.586,88.445,493373
Falso Amor Sincero,Nelson Sargento,38.0,0.701,0.507,0,-9.295,1,0.0703,0.542,0.0,0.131,0.916,96.882,140946
Superhomem - a Canção,Gilberto Gil,40.0,0.673,0.164,9,-14.176,1,0.0407,0.909,0.119,0.111,0.0941,108.041,230857
Dona Da Minha Cabeça - Ao Vivo,Geraldo Azevedo,39.0,0.57,0.693,11,-5.234,0,0.0841,0.611,0.0,0.97,0.614,142.064,241600
Ponta de dor - Ao vivo,Jorge Aragão,39.0,0.523,0.748,10,-10.366,1,0.119,0.678,1.42e-05,0.974,0.762,99.673,180933
Só pro Meu Prazer,Akatu,39.0,0.595,0.691,0,-8.033,1,0.0395,0.458,0.00112,0.573,0.894,158.122,112335
Sinuca De Bico,Samba Pra Gente,40.0,0.523,0.823,7,-7.228,0,0.0542,0.43,0.0,0.744,0.557,168.196,240746
No Morro Da Casa Verde,Adoniran Barbosa,39.0,0.628,0.761,11,-7.842,0,0.0461,0.305,2.24e-05,0.0805,0.813,90.993,143933
"Lama Nas Ruas - Ao Vivo Em Vivo Rio,Brasil/2010",Diogo Nogueira;Hamilton De Holanda,38.0,0.565,0.777,7,-6.532,1,0.034,0.254,2.02e-06,0.925,0.367,118.657,289213
Fim da tristeza - Ao vivo,Arlindo Cruz;Sombrinha,39.0,0.489,0.758,9,-6.838,1,0.0984,0.581,0.0,0.744,0.801,88.266,190466
Só Felicidade - Ao Vivo,Grupo Fundo De Quintal,38.0,0.486,0.884,0,-5.148,1,0.0818,0.353,0.0,0.377,0.787,114.415,176944
Derê,Soweto,39.0,0.388,0.713,0,-7.298,1,0.0833,0.657,0.0,0.221,0.652,153.35,192426
Como Dizia O Mestre,Benito Di Paula,39.0,0.579,0.477,2,-9.784,1,0.0327,0.137,0.0,0.0765,0.398,87.092,171666
Sonhos (feat. Reinaldo) - Ao Vivo,Vou pro Sereno;Reinaldo,39.0,0.526,0.834,7,-7.781,1,0.0527,0.459,0.0,0.833,0.595,97.475,228175
Pão Que Alimenta - Ao Vivo,Xande De Pilares,39.0,0.602,0.799,2,-6.188,1,0.0431,0.696,0.0,0.977,0.831,109.98,188804
"Dois Pra Lá, Dois Pra Cá",Elis Regina,39.0,0.652,0.363,9,-8.62,0,0.0433,0.586,0.000219,0.0661,0.478,96.644,266733
Refém do Coração - Ao Vivo,Caju Pra Baixo;Belo,39.0,0.381,0.602,0,-6.53,1,0.0431,0.756,0.0,0.798,0.777,83.715,75765
Paixão Além Do Querer / Quem Vai Chorar Sou Eu - Ao Vivo,Diogo Nogueira;Zeca Pagodinho,38.0,0.481,0.725,9,-6.621,1,0.0338,0.736,0.0,0.208,0.815,94.909,241257
Vai Vadiar,Zeca Pagodinho,38.0,0.56,0.809,2,-8.631,0,0.187,0.268,0.0,0.145,0.81,113.492,245266
Quando Eu Contar (Iaiá) / Brincadeira Tem Hora - Ao Vivo No Rio De Janeiro / 2003,Zeca Pagodinho,38.0,0.709,0.675,5,-10.147,1,0.176,0.605,0.0,0.882,0.744,113.305,268226
Sonho Meu - Ao Vivo,Maria Bethânia;Zeca Pagodinho,39.0,0.598,0.702,5,-8.074,1,0.0483,0.796,0.000125,0.913,0.838,81.031,251266
Vara De Família - Ao Vivo,Galocantô,38.0,0.459,0.849,2,-6.037,1,0.279,0.298,0.0,0.506,0.799,94.904,259106
Coisa de Pele - Ao Vivo,Samba De Raiz,38.0,0.647,0.802,2,-11.088,1,0.125,0.742,0.0,0.916,0.922,100.365,189800
Segredo,Luiz Melodia,0.0,0.359,0.397,0,-10.849,1,0.0323,0.608,0.000396,0.129,0.554,168.515,204600
Sentinela - Ao Vivo,Art Popular,39.0,0.467,0.87,7,-9.23,0,0.0396,0.313,7.54e-05,0.931,0.896,87.871,200680
Toneladas De Desejo,Timbalada,39.0,0.74,0.72,7,-8.464,1,0.0923,0.514,1.94e-05,0.263,0.826,117.183,187533
Deixa o Menino Jogar - Ao Vivo,Caju Pra Baixo,39.0,0.544,0.812,11,-6.102,0,0.0454,0.711,0.0,0.394,0.777,85.046,144612
"Duas Vidas Num Só Ideal - Extra / Ao Vivo Na Ilha Da Magia,Brasil/2008",Exaltasamba,39.0,0.598,0.582,9,-8.438,1,0.0483,0.646,0.0,0.953,0.713,75.078,224186
História Para Ninar Gente Grande,Marquinho Art'Samba;De Mangueira,39.0,0.419,0.71,3,-8.115,1,0.0654,0.101,0.0,0.0902,0.853,144.662,271453
Não Sou Mais Disso - Ao Vivo,Zeca Pagodinho,38.0,0.546,0.908,9,-6.442,1,0.217,0.698,0.0,0.739,0.662,109.397,225893
Oi Amor / Ninguém É Dono de Ninguém / Beijo Doce / Preciso Viver / Uma Namorada - Ao Vivo,Caju Pra Baixo,39.0,0.542,0.828,9,-4.86,0,0.07,0.553,0.0,0.957,0.7,99.982,443391
Surra de chicote,Luiz Melodia,0.0,0.674,0.501,9,-10.292,1,0.0393,0.171,0.0,0.0738,0.891,129.836,207453
Reflexão - Ao vivo,Jorge Aragão,39.0,0.376,0.87,7,-8.262,0,0.0561,0.684,0.105,0.725,0.733,92.253,250800
Mania de Pegar Mulher / Essência da Paixão / Delírios de Amor / Derê,Thiago Soares,40.0,0.671,0.627,0,-8.094,0,0.0522,0.797,1.03e-06,0.263,0.894,99.118,330814
Chão de Giz - Ao Vivo,Elba Ramalho,39.0,0.476,0.648,4,-7.886,0,0.0388,0.415,0.0,0.94,0.468,161.812,353293
É isso aí - Isso é problema dela,Casuarina,40.0,0.616,0.733,0,-8.615,1,0.0442,0.658,0.0272,0.68,0.935,87.175,239800
Ai Que Saudade D'Ocê - Ao Vivo,Elba Ramalho,39.0,0.523,0.669,0,-7.98,1,0.0559,0.694,0.0,0.665,0.295,105.068,323946
Kalank,Nil Sagar;Rocky Handsome;Aiswarya Khusi,26.0,0.453,0.861,1,-5.908,0,0.0882,0.311,0.0,0.359,0.668,81.895,327921
DJ Bajiba Aji,Mantu Chhuria;Dipti Rekha Padhi,26.0,0.716,0.849,6,-4.737,0,0.0792,0.12,0.0,0.205,0.704,149.911,179629
Lagla Mohani,Bijay Anand Sahu;Archana Padhi,26.0,0.632,0.749,8,-7.416,1,0.115,0.0268,2.25e-05,0.121,0.68,67.485,188443
Contacto Com o Mundo Racional,Tim Maia,40.0,0.676,0.352,11,-10.402,0,0.0367,0.208,0.0,0.128,0.509,111.179,181866
Paixão Antiga,Tim Maia,39.0,0.528,0.702,5,-7.152,1,0.0282,0.48,3.02e-06,0.488,0.561,140.372,246560
Naquela Mesa,Jorginho do Império,37.0,0.725,0.554,5,-10.829,1,0.0628,0.713,2.54e-05,0.142,0.739,141.146,210800
É Tudo,Soweto,38.0,0.66,0.643,9,-6.942,1,0.0368,0.575,0.0,0.089,0.847,136.667,186373
