song_name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
Sweettalk my Heart - Team Salut Remix,Tove Lo,51,0.76,0.716,1,-4.368,1,0.0445,0.0146,1.3699999999999998e-05,0.109,0.58,111.004,179057
"Bump, Bump, Bump",B2K,53,0.8340000000000001,0.685,1,-5.862,0,0.226,0.0998,0.0,0.0514,0.877,95.509,278573
Hit & Run - Wolfgang Lohr Remix,The Electric Swing Circus,37,0.762,0.927,6,-3.385,0,0.0659,0.0308,0.447,0.193,0.898,124.029,316991
On My Mind - Jax Jones Remix,Ellie Goulding,0,0.7240000000000001,0.7609999999999999,5,-5.928,1,0.0378,0.0203,0.000434,0.123,0.7440000000000001,127.985,253467
Clarity - Brillz Remix,Zedd,0,0.667,0.858,5,-7.062,0,0.0533,0.017,0.00366,0.177,0.354,140.024,357480
Rescue Me (with BUNT.) - BUNT. Remix,OneRepublic,10,0.6729999999999999,0.885,11,-3.574,0,0.0569,0.143,0.0,0.184,0.7040000000000001,121.082,174545
Mad World,Michael Andrews,2,0.353,0.0811,3,-14.573,1,0.0351,0.966,2.27e-06,0.104,0.356,173.415,187933
Sea Of Voices - RAC Mix,Porter Robinson,0,0.606,0.6579999999999999,2,-5.983,1,0.0302,0.195,0.8270000000000001,0.118,0.5660000000000001,127.999,367900
X (feat. Future),21 Savage,74,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,258880
Tarzan Boy,Baltimora,51,0.703,0.8029999999999999,5,-4.647,1,0.0251,0.346,0.000912,0.4370000000000001,0.695,107.41,230027
MakeDamnSure,Taking Back Sunday,66,0.5529999999999999,0.8370000000000001,6,-5.608,1,0.0452,0.00941,0.0,0.3720000000000001,0.4320000000000001,140.495,208280
Sympathy For The Devil,Guns N' Roses,4,0.321,0.95,8,-6.729,1,0.179,0.0213,0.00657,0.191,0.226,108.466,455560
Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,65,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,227800
Adan y Eva,Paulo Londra,79,0.767,0.7090000000000001,1,-4.47,1,0.336,0.3229999999999999,0.0,0.0676,0.72,171.993,258639
Undefeated (feat. Lil Keed),Future,61,0.855,0.561,2,-5.105,1,0.277,0.00135,0.0,0.187,0.408,157.016,156467
Dreams,Bazzi,69,0.6629999999999999,0.6659999999999999,6,-5.441,1,0.125,0.583,3.85e-06,0.222,0.605,159.983,147021
Dark Days - Sofi Tukker Remix,Local Natives,43,0.603,0.917,4,-5.482,0,0.0348,0.146,0.534,0.0562,0.412,121.0,257573
Formation,Beyoncé,77,0.8959999999999999,0.621,5,-6.857,0,0.237,0.00532,0.0,0.196,0.818,121.966,206080
Roll Some Mo (feat. Ty Dolla $ign & Wale) - Remix,Lucky Daye,67,0.345,0.6759999999999999,11,-6.268,1,0.099,0.232,2.77e-05,0.246,0.584,83.329,211707
Smilin,Demun Jones,0,0.436,0.797,2,-5.417,1,0.146,0.144,1.12e-06,0.5379999999999999,0.393,153.732,200261
Wake Me Up - Radio Edit,Avicii,25,0.532,0.7829999999999999,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
You Can Do It,Ice Cube,52,0.948,0.863,1,-4.361,0,0.17,0.000924,0.0,0.0565,0.872,99.902,259333
Embrace,Goldroom,2,0.662,0.691,0,-7.275,1,0.0415,0.0722,6.32e-05,0.0666,0.292,107.972,274797
Habiba,Boef,57,0.898,0.813,8,-5.725,0,0.306,0.113,0.0,0.0854,0.7709999999999999,126.986,215978
Ella Y Yo - Featuring Don Omar,Aventura,74,0.732,0.708,9,-7.905,0,0.262,0.534,0.0,0.237,0.7170000000000001,175.924,267787
Neverland,KSHMR,62,0.312,0.937,8,-3.994,0,0.0504,0.00301,0.182,0.288,0.257,137.993,189525
Angel,Sarah McLachlan,49,0.399,0.0861,1,-14.679,1,0.037,0.948,1.39e-05,0.104,0.129,117.451,266026
Soy Una Gargola,Randy,61,0.763,0.616,4,-12.101,0,0.0552,0.0136,0.000411,0.116,0.471,94.015,188919
Just Right,Raheem DeVaughn,50,0.38,0.624,3,-7.346,0,0.0914,0.374,0.000443,0.173,0.364,87.654,239120
Make You Sweat - Single Version; 2007 Remaster,Keith Sweat,26,0.657,0.79,7,-8.626,1,0.0378,0.0135,4.84e-05,0.14,0.654,104.874,229880
Every Little Thing U Do,Christopher Williams,32,0.6659999999999999,0.639,8,-8.014,0,0.05,0.0606,0.00269,0.0645,0.4270000000000001,98.196,285867
Since You've Been Gone,DAY26,54,0.516,0.69,6,-6.944,1,0.0436,0.165,0.0,0.126,0.398,129.833,250880
Una volta ancora (feat. Ana Mena),Fred De Palma,55,0.7709999999999999,0.638,8,-5.342,1,0.0622,0.0848,0.0,0.104,0.591,124.039,174291
Free,Matt Walden,38,0.521,0.363,9,-12.249,1,0.0287,0.564,0.00223,0.0918,0.156,104.892,204629
Enamorado De Ti,Arcangel,48,0.69,0.953,8,-5.554,1,0.0522,0.00329,0.107,0.187,0.344,135.02700000000002,233840
goosebumps,Travis Scott,86,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,243837
On Somebody,Ava Max,72,0.698,0.742,5,-4.169,0,0.0541,0.0164,3.39e-06,0.158,0.767,137.844,184565
Taste,Rhye,58,0.768,0.429,1,-9.401,1,0.0955,0.875,0.419,0.115,0.415,104.026,225600
Stay Flo,Solange,66,0.823,0.5579999999999999,9,-7.119,1,0.0278,0.397,2.03e-05,0.0821,0.674,155.974,175707
Mirala Miralo,Alejandra Guzman,61,0.669,0.889,5,-5.472,1,0.0318,0.0046,1.49e-05,0.091,0.58,122.102,240933
Never Would Have Made It,Teyana Taylor,50,0.63,0.456,4,-9.568,1,0.131,0.473,2.61e-06,0.216,0.362,107.809,159924
GTA,Standart Skill,65,0.85,0.635,4,-4.924,0,0.055,0.225,2.22e-06,0.0815,0.4370000000000001,105.008,195000
Myintrotoletuknow,OutKast,41,0.775,0.6729999999999999,1,-6.018,1,0.316,0.123,0.0,0.477,0.263,91.331,160173
RENT FREE,Russ,66,0.784,0.5429999999999999,6,-9.769,1,0.272,0.0588,5.320000000000001e-05,0.255,0.451,108.982,150200
Back Foot,Dinosaur Pile-Up,53,0.547,0.922,6,-5.845,1,0.0858,0.00619,1.13e-05,0.349,0.8440000000000001,160.128,188653
Ordinary Nigga,Jonah Cruzz,36,0.754,0.741,5,-9.579,0,0.428,0.0464,0.0,0.192,0.807,147.428,193063
Make It Last Forever (with Jacci McGhee) - Extended Version; 2007 Remaster,Keith Sweat,28,0.542,0.561,7,-7.72,1,0.0938,0.0183,1.94e-06,0.531,0.631,168.331,342147
Strong,Dropout,30,0.5710000000000001,0.778,1,-3.721,0,0.124,0.37,9.81e-06,0.143,0.443,119.972,239000
Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323
Darkside,blink-182,23,0.4970000000000001,0.923,4,-3.04,1,0.11,0.00627,0.0,0.082,0.545,155.11,180960
Always Where I Need To Be,The Kooks,56,0.331,0.961,11,-4.627,1,0.0663,0.000146,0.0,0.322,0.882,168.355,161720
Fireworks,You Me At Six,42,0.48,0.5820000000000001,6,-5.169,1,0.0254,0.124,0.000763,0.0876,0.219,79.986,260467
Pray for Me (feat. Origami),Said the Sky,36,0.64,0.894,11,-5.117,1,0.0982,0.206,4.2100000000000014e-05,0.141,0.363,123.018,224878
Funky Little Beat,Connie,15,0.7609999999999999,0.652,7,-8.324,1,0.0354,0.00769,0.000111,0.119,0.574,116.977,274840
OUT WEST (feat. Young Thug),JACKBOYS,87,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712
See You Leave,RJD2,52,0.769,0.613,1,-6.059,0,0.205,0.0437,0.00286,0.0508,0.502,81.96,299320
Miss You,James Hersey,1,0.871,0.595,5,-7.618,0,0.0552,0.0929,0.00422,0.107,0.623,120.011,206099
"BZRP Music Sessions, Vol. 3 (feat. Paco Amoroso)",Bizarrap,42,0.741,0.594,1,-5.949,1,0.0604,0.118,0.0206,0.14,0.348,84.493,153373
That's That Shit,Snoop Dogg,1,0.866,0.63,9,-4.795,0,0.172,0.0199,0.0,0.036,0.75,82.044,257640
Easier - Seeb Remix,5 Seconds of Summer,71,0.564,0.747,5,-3.374,1,0.0584,0.0728,0.0,0.151,0.7170000000000001,97.878,165767
Lips Are Movin,Meghan Trainor,67,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182667
Hark! the Herald Angels Sing,Take 6,23,0.368,0.0323,3,-23.014,1,0.0341,0.821,0.0,0.142,0.64,87.479,160667
Proud Mary,Tina Turner,66,0.397,0.499,2,-10.972,1,0.0685,0.0766,1.55e-06,0.111,0.3670000000000001,171.067,327400
SO AM I,WHYLO,30,0.77,0.7959999999999999,1,-5.161,0,0.0372,0.151,0.0,0.0837,0.308,101.985,183528
Baknaffek,Das EFX,45,0.8140000000000001,0.531,7,-11.559,1,0.194,0.00415,7.020000000000001e-05,0.27,0.252,95.187,214267
Ti dedico il silenzio,Ultimo,68,0.6609999999999999,0.443,8,-9.303,1,0.0688,0.175,0.0,0.177,0.147,80.0,234250
"So Fresh, So Clean",OutKast,66,0.725,0.64,5,-7.905,0,0.332,0.0278,0.0,0.099,0.915,166.02900000000002,240027
Won't Live Here,Daniel Caesar,58,0.315,0.227,5,-13.27,0,0.0313,0.904,0.0,0.377,0.199,140.071,312115
Round and Round - Soul Mix Edit,Tevin Campbell,27,0.79,0.591,7,-8.805,1,0.0935,0.00335,0.00733,0.0338,0.725,107.197,293053
Let Her Go,Passenger,35,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.89699999999998,252733
Rest,Charlotte Gainsbourg,0,0.629,0.5379999999999999,9,-13.242,0,0.0438,0.865,0.0268,0.0977,0.363,91.988,218720
Weekend (feat. Miguel),Mac Miller,77,0.843,0.435,8,-8.442,1,0.178,0.47,0.0,0.147,0.19,120.058,208080
JUST SAYING,Comethazine,54,0.8140000000000001,0.402,1,-10.296,1,0.728,0.0812,0.0,0.0844,0.3,159.941,108554
Count To Five,Rhye,1,0.8079999999999999,0.34,4,-8.18,0,0.0628,0.619,0.0342,0.11,0.723,98.021,208707
Ramayama,Don Omar,67,0.696,0.708,9,-5.252,0,0.138,0.187,0.0,0.387,0.961,149.994,195987
The Wire,HAIM,60,0.547,0.635,2,-5.569,1,0.1369999999999999,0.0127,5.01e-06,0.0585,0.525,113.678,245293
Slide (feat. Frank Ocean & Migos),Calvin Harris,74,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813
Torn,LeToya,50,0.422,0.894,11,-3.507,0,0.332,0.262,0.0,0.142,0.636,152.17,249253
Ghetto Panorama,Anonym,38,0.68,0.769,8,-5.209,1,0.263,0.0987,2.08e-06,0.0913,0.264,90.09,203511
Lo Quiero Todo,Macaco,63,0.6859999999999999,0.583,1,-6.392,1,0.09,0.308,0.0,0.102,0.7979999999999999,149.94,227099
Ayer Me Dijo un Ave,Caifanes,56,0.6659999999999999,0.187,1,-18.557,0,0.0368,0.67,0.0645,0.0873,0.179,123.876,210893
Timebomb,WALK THE MOON,61,0.583,0.778,5,-4.766,1,0.0403,0.000276,0.0,0.621,0.446,122.053,218589
Thought Process,Goodie Mob,36,0.8290000000000001,0.484,9,-11.038,1,0.337,0.201,0.0,0.142,0.384,93.539,309173
Greaze Mode,Skepta,60,0.7809999999999999,0.72,6,-8.347,0,0.165,0.112,4.1e-05,0.153,0.403,150.07399999999996,168400
I Love You,Faith Evans,52,0.489,0.757,11,-4.062,0,0.0926,0.00981,0.0,0.234,0.5670000000000001,168.00400000000005,267160
Biking (Solo),Frank Ocean,59,0.64,0.5479999999999999,7,-6.965,1,0.147,0.5429999999999999,3.1e-06,0.303,0.181,148.077,212495
Right and a Wrong Way,Keith Sweat,49,0.6459999999999999,0.409,0,-14.908,0,0.051,0.0122,0.0,0.179,0.63,119.723,317133
Pigalle,DJ Snake,50,0.603,0.867,11,-4.942,0,0.0524,0.000277,0.00132,0.1,0.124,135.029,263107
The Weekend,SZA,76,0.487,0.366,8,-9.405,0,0.0531,0.241,0.0,0.126,0.161,68.191,272187
Last Dance,Covenant,0,0.611,0.988,10,-3.971,1,0.102,0.00254,0.784,0.222,0.269,136.015,378120
"Optimistic - U.K. 7"" Edit",Sounds Of Blackness,28,0.73,0.7340000000000001,8,-11.069,0,0.0605,0.0185,0.195,0.103,0.85,104.268,225293
Soledad,Loco Escrito,49,0.754,0.6890000000000001,7,-4.49,0,0.147,0.1639999999999999,0.0,0.128,0.498,95.067,171119
Good Morning Midnight,Backyard Babies,41,0.426,0.964,2,-4.741,1,0.0644,0.00161,2.93e-06,0.136,0.321,173.035,178507
Face Down,Mustard,0,0.769,0.6759999999999999,2,-9.038,1,0.343,0.0459,0.0,0.111,0.7040000000000001,96.976,267227
Never Grow Up,CHANMINA,54,0.805,0.858,10,-4.532,1,0.059,0.145,2.660000000000001e-05,0.0686,0.483,105.021,196253
Can't Wait,Jill Scott,49,0.642,0.5720000000000001,1,-8.383,0,0.063,0.0814,0.0154,0.0725,0.607,72.493,271667
Tanta Falta Remix,Bryant Myers,62,0.851,0.736,7,-3.647,1,0.0625,0.198,1.7e-06,0.24,0.826,89.98299999999998,181107
Life in the Fast Lane - 2013 Remaster,Eagles,72,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286220
Big Daddy,Heavy D & The Boyz,0,0.841,0.5770000000000001,10,-7.525,0,0.41,0.101,0.0,0.0659,0.64,89.389,234000
I Would Like - R3hab Remix,Zara Larsson,49,0.672,0.763,2,-3.864,0,0.0565,0.0728,0.0,0.135,0.318,139.94,147000
KIKA,6ix9ine,18,0.745,0.715,1,-3.368,0,0.245,0.128,0.0,0.182,0.342,94.513,136032
Make It Wit Chu,Queens of the Stone Age,64,0.708,0.828,9,-5.286,1,0.0286,0.413,0.000104,0.12,0.505,91.979,290493
Lie To Me (feat. Julia Michaels),5 Seconds of Summer,77,0.611,0.52,0,-5.445,1,0.0346,0.0132,0.0,0.105,0.7709999999999999,159.92700000000005,149878
It's A Vibe,2 Chainz,74,0.8220000000000001,0.505,7,-7.384,1,0.147,0.0317,0.000911,0.114,0.523,73.003,210200
I'm So Juiced Up,DJ Paul,49,0.674,0.862,1,-4.858,1,0.0865,0.0162,0.0,0.38,0.244,142.091,295220
Summer Of '69,Bryan Adams,1,0.505,0.8759999999999999,2,-4.867,1,0.0415,0.0148,0.0,0.118,0.718,138.862,215907
Little Games - St. Lucia Remix,The Colourist,46,0.5710000000000001,0.728,7,-8.901,0,0.104,0.00293,0.228,0.112,0.5710000000000001,110.541,273400
Careless,Vacation Manor,51,0.5539999999999999,0.7759999999999999,2,-4.756,1,0.0411,0.00438,2.58e-06,0.764,0.522,116.076,195240
Lean Back,Terror Squad,5,0.799,0.916,1,-3.344,1,0.471,0.11,0.0,0.0746,0.6970000000000001,126.687,247427
We Own The Night - The Chainsmokers Edit,The Wanted,39,0.602,0.8390000000000001,8,-3.561,0,0.0389,0.0141,0.0083,0.0897,0.402,126.001,228987
Shoot Shoot - 2007 Remastered Version,UFO,0,0.475,0.912,2,-7.023,1,0.058,3.78e-05,2.25e-05,0.0806,0.5920000000000001,137.805,219893
Delirious,Prince,49,0.92,0.402,0,-16.656,1,0.0549,0.0586,0.000434,0.0234,0.957,99.91,240800
Entre Horizonte y Verticalde (feat. Sebastián Jordán),Cevlade,28,0.596,0.6809999999999999,10,-8.243,0,0.253,0.365,1.22e-06,0.123,0.664,88.94,202025
Dreamlover,Mariah Carey,57,0.701,0.705,5,-6.18,1,0.0357,0.18,0.0,0.141,0.71,100.669,232960
One Woman Man,Dave Hollister,47,0.627,0.647,11,-6.818,1,0.0294,0.0457,0.0,0.0655,0.521,91.015,272053
Overtime,Chris Brown,68,0.586,0.8079999999999999,9,-5.061,0,0.0447,0.203,0.0,0.13,0.455,95.979,274987
Be My Now,Gestört aber GeiL,52,0.75,0.596,7,-6.531,1,0.0306,0.486,0.00568,0.21,0.439,94.972,167491
Don't Wanna Be Your Girl,Wet,46,0.563,0.182,0,-14.931,1,0.039,0.78,0.0222,0.134,0.115,129.937,197280
OTW,Khalid,78,0.652,0.6779999999999999,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.98899999999998,263014
Te Quedaste Solo,Fanny Lu,45,0.8759999999999999,0.738,2,-4.835,1,0.0941,0.2,0.0,0.12,0.741,96.006,195867
Nowhere,Gavin Haley,34,0.731,0.221,6,-17.946,1,0.049,0.938,0.00785,0.189,0.445,100.982,155821
I'm Like A Bird - Acoustic Version,Nelly Furtado,2,0.392,0.628,10,-5.925,1,0.0345,0.289,0.0,0.174,0.247,160.018,236440
Robbery,Juice WRLD,88,0.685,0.6920000000000001,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,240051
Safari,Maxwell,61,0.8340000000000001,0.768,8,-7.767,0,0.205,0.243,5.18e-06,0.142,0.738,129.996,158969
Till It Hurts,Yellow Claw,52,0.5479999999999999,0.8859999999999999,8,-4.016,1,0.0309,0.000624,0.00027400000000000005,0.193,0.294,145.055,188680
Ride Slow,Russ,70,0.737,0.429,4,-10.252,0,0.0785,0.632,0.0,0.104,0.147,99.955,185400
Ready Set Let's Go,Sam Tinnesz,59,0.445,0.67,11,-4.973,1,0.0328,0.117,0.0,0.0595,0.378,74.04899999999998,216143
Last Dance,Rhye,2,0.7829999999999999,0.415,9,-9.537,0,0.0441,0.484,0.139,0.246,0.7170000000000001,90.03200000000002,206747
Wanted,OneRepublic,74,0.6679999999999999,0.534,1,-6.586,1,0.0677,0.1639999999999999,0.0,0.1,0.711,145.816,136248
Fabrics,Felly,3,0.807,0.493,10,-7.087,0,0.139,0.393,0.0,0.138,0.262,75.589,214974
Cats in the Cradle,Harry Chapin,55,0.463,0.484,10,-13.259,1,0.0395,0.456,0.0,0.125,0.513,77.521,212405
The Lion Roars - Mayfield Version,Stephen Marley,0,0.598,0.807,0,-6.43,0,0.0811,0.187,0.0,0.183,0.928,83.029,243464
If You Need Me,Wilson Pickett,24,0.369,0.244,0,-13.133,1,0.0301,0.0996,0.000132,0.584,0.508,171.747,153507
Never Forget You,Zara Larsson,76,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.99200000000005,213428
I Don't Get Tired (#IDGT) (feat. August Alsina),Kevin Gates,65,0.4920000000000001,0.698,1,-5.606,1,0.171,0.0524,0.0,0.428,0.288,139.953,209707
Take It Back,Logic,59,0.8370000000000001,0.84,7,-4.293,1,0.239,0.0629,0.0,0.329,0.6920000000000001,135.004,400013
You've Made Us Conscious,The Audition,31,0.444,0.93,11,-2.231,1,0.0751,0.0325,6.36e-05,0.419,0.512,90.057,180227
"I Want You to Want Me - Live at Nippon Budokan, Tokyo, JPN - April 1978",Cheap Trick,51,0.338,0.887,2,-8.873,1,0.0438,0.00962,0.011,0.556,0.399,206.255,223667
Nova (feat. Nolan The Ninja),Dabrye,16,0.764,0.815,1,-7.851,1,0.284,0.104,0.0852,0.106,0.565,90.834,205493
Bad Vibe (feat. A Boogie Wit da Hoodie & 2 Chainz),Quando Rondo,69,0.833,0.614,2,-4.842,1,0.17,0.13,0.0,0.0858,0.389,100.03,198608
Hold On Loosely,38 Special,59,0.5489999999999999,0.7070000000000001,9,-5.554,1,0.0304,0.00677,6.63e-05,0.0853,0.821,127.238,279893
Elephant,Tame Impala,12,0.594,0.555,9,-6.689,0,0.0377,0.541,0.151,0.286,0.52,123.069,211227
Knockin' On Heaven's Door - Remastered,Bob Dylan,73,0.513,0.396,7,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,149880
Born to Run,Bruce Springsteen,73,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,269920
Act My Age,Katy Perry,41,0.687,0.7929999999999999,9,-5.461,1,0.0895,0.00708,0.0,0.375,0.622,112.057,221613
Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,69,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033,321649
Dazed and Confused,Led Zeppelin,63,0.271,0.5529999999999999,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762,386373
You're so Cold,Two Feet,2,0.894,0.334,4,-7.852,0,0.0838,0.156,0.782,0.105,0.346,93.025,196128
It's a Vibe,Duki,68,0.903,0.785,9,-5.731,0,0.271,0.451,2.44e-06,0.0772,0.642,97.014,220311
March Madness,Future,69,0.406,0.6609999999999999,8,-5.142,1,0.311,0.173,0.0,0.101,0.335,180.206,244613
The Look Of Love - Pt. 1,ABC,60,0.7390000000000001,0.898,9,-4.566,0,0.0895,0.112,0.00104,0.309,0.915,121.01,209160
Guilty Conscience,Eminem,4,0.752,0.782,4,-5.147,0,0.288,0.0483,0.0,0.34,0.487,90.854,199333
Million Bucks,Smallpools,61,0.608,0.865,1,-3.961,0,0.0451,0.00602,0.0,0.127,0.568,100.026,239893
Thirsty,Geoffroy,39,0.6559999999999999,0.413,5,-10.117,0,0.029,0.728,0.00254,0.118,0.394,77.006,207222
MONOMANIA,The Word Alive,54,0.456,0.93,5,-3.596,1,0.186,0.00491,0.000191,0.159,0.416,148.749,238680
Glory,The Score,71,0.564,0.613,11,-5.055,1,0.0318,0.111,3.22e-06,0.0825,0.48,84.95100000000002,166693
I Love It (feat. Charli XCX),Icona Pop,67,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.8240000000000001,125.916,157153
DNA.,Kendrick Lamar,79,0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.91299999999998,185947
Chocolate Jesus,Tom Waits,42,0.7190000000000001,0.261,10,-13.271,0,0.121,0.746,8.499999999999999e-05,0.104,0.453,104.862,235040
Heathens,Twenty One Pilots,81,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.5479999999999999,90.024,195920
Tan Buena,Gente De Zona,64,0.833,0.831,0,-3.799,1,0.0733,0.0436,0.000346,0.214,0.847,96.024,225107
Westside,TQ,53,0.685,0.62,4,-6.665,0,0.0406,0.19,0.0,0.158,0.3720000000000001,82.52,304733
For Elise,Saint Motel,60,0.4920000000000001,0.504,10,-6.322,1,0.0473,0.238,0.0,0.153,0.262,152.855,203333
What's Your Name,Lynyrd Skynyrd,0,0.6659999999999999,0.593,2,-7.612,1,0.0284,0.677,1.46e-05,0.104,0.96,135.196,211867
Careless Whisper,Seether,53,0.4920000000000001,0.95,2,-4.601,1,0.0559,4.23e-05,0.00469,0.071,0.401,134.035,297382
Take Me Back (Neon Feather Remix),Urban Rescue,32,0.478,0.655,3,-7.209,0,0.0415,0.0369,3.46e-06,0.0841,0.193,128.01,285125
Deja Vu,J. Cole,70,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747
Slow Dance,Kelly Clarkson,46,0.398,0.471,8,-8.137,1,0.077,0.191,0.0,0.413,0.431,187.746,220200
Everywhere,Fleetwood Mac,27,0.69,0.54,4,-10.516,1,0.0317,0.218,0.00657,0.115,0.764,114.846,222733
Being Alive,Hardwell,49,0.589,0.7509999999999999,6,-5.124,0,0.0975,0.014,3.09e-06,0.5489999999999999,0.178,128.269,221250
No More (Cuban Linx 2000) (feat. Ghostface Killah & Raekwon),Ruff Endz,14,0.826,0.649,7,-6.103,1,0.207,0.0196,0.000204,0.315,0.5539999999999999,97.399,244827
Toxic,Britney Spears,78,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800
Buzzin - Remix Explicit Version,Mann,1,0.7240000000000001,0.938,10,-4.171,0,0.162,0.119,0.0,0.313,0.5489999999999999,104.028,224400
They Come at Night,Marianne Faithfull,25,0.368,0.735,0,-7.041,1,0.0317,0.121,0.000795,0.0797,0.636,172.207,220933
Sever,Red,45,0.173,0.893,6,-5.53,0,0.163,0.000211,0.0214,0.102,0.36,84.985,242000
Almeda,Solange,65,0.8270000000000001,0.5529999999999999,1,-5.296,1,0.032,0.0227,1.52e-05,0.176,0.0631,110.015,236120
Peaches & Cream (feat. P. Diddy),112,57,0.706,0.537,7,-6.347,1,0.348,0.00887,0.0,0.129,0.775,203.746,225947
Breaks,Goldroom,0,0.573,0.733,4,-5.799,0,0.0269,0.0106,0.0006900000000000001,0.121,0.304,107.975,229827
Destitute,Like Machines,35,0.568,0.898,0,-3.686,1,0.0438,4.870000000000001e-05,0.215,0.223,0.392,117.984,239878
Fat Bottomed Girls - 2011 Remaster,Queen,67,0.332,0.6829999999999999,2,-7.679,1,0.0491,0.0322,6.51e-06,0.342,0.419,88.522,255600
For Tonight,Nancy Martinez,30,0.8079999999999999,0.7509999999999999,11,-12.246,0,0.059,0.614,0.0158,0.0614,0.911,115.754,250293
Buttercup,Hippo Campus,67,0.623,0.763,9,-4.412,1,0.0719,0.199,6.52e-06,0.126,0.199,108.871,226610
Mad World - Radio Edit,Hardwell,42,0.472,0.8759999999999999,5,-3.238,1,0.0348,0.00625,2.85e-06,0.244,0.253,128.12,210703
It's a Sin - 2001 Remaster,Pet Shop Boys,65,0.5379999999999999,0.86,0,-5.916,0,0.0435,0.252,0.0005269999999999999,0.247,0.291,127.153,299307
Cheerleader (Ricky Blaze Remix),OMI,29,0.733,0.716,1,-6.035,0,0.117,0.0031,1.58e-06,0.077,0.923,133.261,183110
Green Light,Lorde,73,0.594,0.721,2,-7.812,1,0.0957,0.0209,8.55e-06,0.0879,0.253,128.942,234653
Flash Light,Parliament,12,0.7040000000000001,0.735,10,-10.426,1,0.0594,0.28,0.149,0.475,0.6809999999999999,105.182,346667
Mad Man,Jena Rose,6,0.782,0.778,7,-5.356,1,0.0554,0.294,8.51e-06,0.269,0.5670000000000001,109.943,187054
Here with Me,Susie Suh,57,0.5820000000000001,0.375,1,-13.277,0,0.0329,0.7020000000000001,0.0631,0.136,0.106,129.909,238971
Hollywood Swinging,Kool & The Gang,54,0.623,0.8240000000000001,6,-8.971,0,0.0479,0.0195,0.13,0.0491,0.574,111.356,279933
EYE OF THE TIGER,Survivor,0,0.8009999999999999,0.698,8,-6.037,1,0.0298,0.0503,8.68e-05,0.0712,0.597,108.873,240933
Donde Estas Corazon,Shakira,62,0.743,0.78,7,-9.212,1,0.0722,0.0635,0.0,0.126,0.597,109.044,231693
Te Quiero Amar,Pasabordo,0,0.759,0.7509999999999999,1,-6.194,0,0.0612,0.093,0.0,0.132,0.8440000000000001,109.984,191080
Slow Motion,Juvenile,62,0.713,0.7340000000000001,0,-4.894,0,0.325,0.5489999999999999,0.0,0.0687,0.8909999999999999,172.87099999999995,248200
Do You Wanna Get High,Bad Feelings,20,0.546,0.591,11,-5.649,0,0.0284,0.0616,0.5379999999999999,0.275,0.357,120.031,316000
Supercut,Lorde,62,0.562,0.4370000000000001,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,277506
Karma Police,Mother Falcon,31,0.248,0.33,2,-14.419,1,0.0396,0.14,0.0191,0.918,0.0456,73.627,262724
The Heist,Big L,0,0.852,0.634,1,-9.924,1,0.396,0.00382,0.0,0.111,0.813,93.724,182555
I Stole Your Love,KISS,0,0.48,0.974,5,-5.531,0,0.0947,0.00754,0.00564,0.895,0.522,96.382,184413
Estamos Clear,Miky Woodz,54,0.853,0.66,9,-4.065,1,0.156,0.173,0.0,0.506,0.6890000000000001,149.99200000000005,275187
